userId	geneSymbol	geneName	entrezgene	score	gLink
NFE2	NFE2	nuclear factor, erythroid 2	4778	18.7587606776713	https://www.ncbi.nlm.nih.gov/gene/?term=4778
NFE2L2	NFE2L2	nuclear factor, erythroid 2 like 2	4780	1065.6836592619	https://www.ncbi.nlm.nih.gov/gene/?term=4780
NFE2L3	NFE2L3	nuclear factor, erythroid 2 like 3	9603	859.029959084022	https://www.ncbi.nlm.nih.gov/gene/?term=9603
NFE4	NFE4	nuclear factor, erythroid 4	58160	23.1073982328927	https://www.ncbi.nlm.nih.gov/gene/?term=58160
NFIA	NFIA	nuclear factor I A	4774	715.306538597249	https://www.ncbi.nlm.nih.gov/gene/?term=4774
NFIB	NFIB	nuclear factor I B	4781	1898.15655068725	https://www.ncbi.nlm.nih.gov/gene/?term=4781
NFIC	NFIC	nuclear factor I C	4782	3910.17111609003	https://www.ncbi.nlm.nih.gov/gene/?term=4782
NFIL3	NFIL3	nuclear factor, interleukin 3 regulated	4783	267.433185803835	https://www.ncbi.nlm.nih.gov/gene/?term=4783
NFIX	NFIX	nuclear factor I X	4784	3063.98170238924	https://www.ncbi.nlm.nih.gov/gene/?term=4784
NFKB1	NFKB1	nuclear factor kappa B subunit 1	4790	841.619549156004	https://www.ncbi.nlm.nih.gov/gene/?term=4790
NFKB2	NFKB2	nuclear factor kappa B subunit 2	4791	1761.60832892751	https://www.ncbi.nlm.nih.gov/gene/?term=4791
NFKBIB	NFKBIB	NFKB inhibitor beta	4793	793.137872801779	https://www.ncbi.nlm.nih.gov/gene/?term=4793
NFKBIL1	NFKBIL1	NFKB inhibitor like 1	4795	727.589123400878	https://www.ncbi.nlm.nih.gov/gene/?term=4795
NFKBIZ	NFKBIZ	NFKB inhibitor zeta	64332	751.351665718315	https://www.ncbi.nlm.nih.gov/gene/?term=64332
NFS1	NFS1	NFS1, cysteine desulfurase	9054	653.210176088312	https://www.ncbi.nlm.nih.gov/gene/?term=9054
NFU1	NFU1	NFU1 iron-sulfur cluster scaffold	27247	337.774209081761	https://www.ncbi.nlm.nih.gov/gene/?term=27247
NFX1	NFX1	nuclear transcription factor, X-box binding 1	4799	1256.29886377039	https://www.ncbi.nlm.nih.gov/gene/?term=4799
NGDN	NGDN	neuroguidin	25983	750.185852058496	https://www.ncbi.nlm.nih.gov/gene/?term=25983
NGEF	NGEF	neuronal guanine nucleotide exchange factor	25791	165.484322297739	https://www.ncbi.nlm.nih.gov/gene/?term=25791
NGF	NGF	nerve growth factor	4803	7.67577454759719	https://www.ncbi.nlm.nih.gov/gene/?term=4803
NGLY1	NGLY1	N-glycanase 1	55768	588.709163861104	https://www.ncbi.nlm.nih.gov/gene/?term=55768
NGRN	NGRN	neugrin, neurite outgrowth associated	51335	924.478012086495	https://www.ncbi.nlm.nih.gov/gene/?term=51335
NHEG1	NHEG1	neuroblastoma highly expressed 1	100294720	282.675720202478	https://www.ncbi.nlm.nih.gov/gene/?term=100294720
NHEJ1	NHEJ1	non-homologous end joining factor 1	79840	144.482198116178	https://www.ncbi.nlm.nih.gov/gene/?term=79840
NHP2	NHP2	NHP2 ribonucleoprotein	55651	1545.91610060736	https://www.ncbi.nlm.nih.gov/gene/?term=55651
NHS	NHS	NHS actin remodeling regulator	4810	838.720084792741	https://www.ncbi.nlm.nih.gov/gene/?term=4810
NHSL1	NHSL1	NHS like 1	57224	133.580934714661	https://www.ncbi.nlm.nih.gov/gene/?term=57224
NHSL2	NHSL2	NHS like 2	340527	2189.1708450718	https://www.ncbi.nlm.nih.gov/gene/?term=340527
NID1	NID1	nidogen 1	4811	12022.4514017918	https://www.ncbi.nlm.nih.gov/gene/?term=4811
NID2	NID2	nidogen 2	22795	2825.59392159918	https://www.ncbi.nlm.nih.gov/gene/?term=22795
NIF3L1	NIF3L1	NGG1 interacting factor 3 like 1	60491	825.204813267748	https://www.ncbi.nlm.nih.gov/gene/?term=60491
NINJ1	NINJ1	ninjurin 1	4814	1008.47523351196	https://www.ncbi.nlm.nih.gov/gene/?term=4814
NINJ2	NINJ2	ninjurin 2	4815	5.98149478575467	https://www.ncbi.nlm.nih.gov/gene/?term=4815
NIPAL1	NIPAL1	NIPA like domain containing 1	152519	10.0698289351728	https://www.ncbi.nlm.nih.gov/gene/?term=152519
NIPAL2	NIPAL2	NIPA like domain containing 2	79815	286.416766598558	https://www.ncbi.nlm.nih.gov/gene/?term=79815
NIPAL3	NIPAL3	NIPA like domain containing 3	57185	538.776421061157	https://www.ncbi.nlm.nih.gov/gene/?term=57185
NIPBL	NIPBL	NIPBL, cohesin loading factor	25836	1886.60402778987	https://www.ncbi.nlm.nih.gov/gene/?term=25836
NIT1	NIT1	nitrilase 1	4817	1026.52215593219	https://www.ncbi.nlm.nih.gov/gene/?term=4817
NKAIN1	NKAIN1	sodium/potassium transporting ATPase interacting 1	79570	734.061370452823	https://www.ncbi.nlm.nih.gov/gene/?term=79570
NKD1	NKD1	NKD1, WNT signaling pathway inhibitor	85407	50.1139364542255	https://www.ncbi.nlm.nih.gov/gene/?term=85407
NKD2	NKD2	NKD2, WNT signaling pathway inhibitor	85409	60.0771096594954	https://www.ncbi.nlm.nih.gov/gene/?term=85409
NKILA	NKILA	NF-kappaB interacting lncRNA	105416157	35.5421620469286	https://www.ncbi.nlm.nih.gov/gene/?term=105416157
NKIRAS2	NKIRAS2	NFKB inhibitor interacting Ras like 2	28511	1817.02375265788	https://www.ncbi.nlm.nih.gov/gene/?term=28511
NKX2-5	NKX2-5	NK2 homeobox 5	1482	12.5678476253185	https://www.ncbi.nlm.nih.gov/gene/?term=1482
NKX3-2	NKX3-2	NK3 homeobox 2	579	120.055495831714	https://www.ncbi.nlm.nih.gov/gene/?term=579
NKX6-1	NKX6-1	NK6 homeobox 1	4825	1097.60925478436	https://www.ncbi.nlm.nih.gov/gene/?term=4825
NLE1	NLE1	notchless homolog 1	54475	843.894011366558	https://www.ncbi.nlm.nih.gov/gene/?term=54475
NLGN2	NLGN2	neuroligin 2	57555	4386.43418863641	https://www.ncbi.nlm.nih.gov/gene/?term=57555
NLGN4X	NLGN4X	neuroligin 4 X-linked	57502	30.5885304242057	https://www.ncbi.nlm.nih.gov/gene/?term=57502
NLRC4	NLRC4	NLR family CARD domain containing 4	58484	84.9004186055119	https://www.ncbi.nlm.nih.gov/gene/?term=58484
NLRC5	NLRC5	NLR family CARD domain containing 5	84166	317.505483286774	https://www.ncbi.nlm.nih.gov/gene/?term=84166
NLRP10	NLRP10	NLR family pyrin domain containing 10	338322	5.09538204681098	https://www.ncbi.nlm.nih.gov/gene/?term=338322
NLRP3	NLRP3	NLR family pyrin domain containing 3	114548	24.4046712343079	https://www.ncbi.nlm.nih.gov/gene/?term=114548
NLRP6	NLRP6	NLR family pyrin domain containing 6	171389	14.2639483371703	https://www.ncbi.nlm.nih.gov/gene/?term=171389
NLRX1	NLRX1	NLR family member X1	79671	976.272455402329	https://www.ncbi.nlm.nih.gov/gene/?term=79671
NMB	NMB	neuromedin B	4828	321.235935946854	https://www.ncbi.nlm.nih.gov/gene/?term=4828
NMD3	NMD3	NMD3 ribosome export adaptor	51068	1738.13778635848	https://www.ncbi.nlm.nih.gov/gene/?term=51068
NME1	NME1	NME/NM23 nucleoside diphosphate kinase 1	4830	1391.31009568043	https://www.ncbi.nlm.nih.gov/gene/?term=4830
NME7	NME7	NME/NM23 family member 7	29922	548.248097671101	https://www.ncbi.nlm.nih.gov/gene/?term=29922
NME9	NME9	NME/NM23 family member 9	347736	29.4017823791888	https://www.ncbi.nlm.nih.gov/gene/?term=347736
NMI	NMI	N-myc and STAT interactor	9111	65.5560065755762	https://www.ncbi.nlm.nih.gov/gene/?term=9111
NMNAT2	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	23057	1920.93542710089	https://www.ncbi.nlm.nih.gov/gene/?term=23057
NMRAL2P	NMRAL2P	NmrA like redox sensor 2, pseudogene	344887	58.1173636559216	https://www.ncbi.nlm.nih.gov/gene/?term=344887
NMRK1	NMRK1	nicotinamide riboside kinase 1	54981	144.468821614909	https://www.ncbi.nlm.nih.gov/gene/?term=54981
NMT2	NMT2	N-myristoyltransferase 2	9397	650.062040312613	https://www.ncbi.nlm.nih.gov/gene/?term=9397
NMU	NMU	neuromedin U	10874	200.16306086887	https://www.ncbi.nlm.nih.gov/gene/?term=10874
NNAT	NNAT	neuronatin	4826	1411.50828596331	https://www.ncbi.nlm.nih.gov/gene/?term=4826
NNMT	NNMT	nicotinamide N-methyltransferase	4837	397.454321764592	https://www.ncbi.nlm.nih.gov/gene/?term=4837
NNT	NNT	nicotinamide nucleotide transhydrogenase	23530	2486.17664486002	https://www.ncbi.nlm.nih.gov/gene/?term=23530
NOB1	NOB1	NIN1 (RPN12) binding protein 1 homolog	28987	825.794568638697	https://www.ncbi.nlm.nih.gov/gene/?term=28987
NOC2LP1	NOC2LP1	NOC2 like nucleolar associated transcriptional repressor pseudogene 1	643276	81.7772679046565	https://www.ncbi.nlm.nih.gov/gene/?term=643276
NOC4L	NOC4L	nucleolar complex associated 4 homolog	79050	946.182499518432	https://www.ncbi.nlm.nih.gov/gene/?term=79050
NOCT	NOCT	nocturnin	25819	210.106713319009	https://www.ncbi.nlm.nih.gov/gene/?term=25819
NOD2	NOD2	nucleotide binding oligomerization domain containing 2	64127	5.83212014372351	https://www.ncbi.nlm.nih.gov/gene/?term=64127
NODAL	NODAL	nodal growth differentiation factor	4838	16.1497959815946	https://www.ncbi.nlm.nih.gov/gene/?term=4838
NOG	NOG	noggin	9241	13.2800414563734	https://www.ncbi.nlm.nih.gov/gene/?term=9241
NOL12	NOL12	nucleolar protein 12	79159	287.13683268735	https://www.ncbi.nlm.nih.gov/gene/?term=79159
NOL3	NOL3	nucleolar protein 3	8996	1120.44206662523	https://www.ncbi.nlm.nih.gov/gene/?term=8996
NOL4	NOL4	nucleolar protein 4	8715	306.458996621849	https://www.ncbi.nlm.nih.gov/gene/?term=8715
NOL4L	NOL4L	nucleolar protein 4 like	140688	1978.32060811625	https://www.ncbi.nlm.nih.gov/gene/?term=140688
NOL6	NOL6	nucleolar protein 6	65083	2730.08593715099	https://www.ncbi.nlm.nih.gov/gene/?term=65083
NOL8	NOL8	nucleolar protein 8	55035	1238.15380974347	https://www.ncbi.nlm.nih.gov/gene/?term=55035
NOMO2	NOMO2	NODAL modulator 2	283820	2481.92405726259	https://www.ncbi.nlm.nih.gov/gene/?term=283820
NONOP2	NONOP2	non-POU domain containing, octamer-binding pseudogene 2	100271700	18.7215131109457	https://www.ncbi.nlm.nih.gov/gene/?term=100271700
NOP14	NOP14	NOP14 nucleolar protein	8602	940.516042366767	https://www.ncbi.nlm.nih.gov/gene/?term=8602
NOP14-AS1	NOP14-AS1	NOP14 antisense RNA 1	317648	315.709666191583	https://www.ncbi.nlm.nih.gov/gene/?term=317648
NOP16	NOP16	NOP16 nucleolar protein	51491	823.047722909355	https://www.ncbi.nlm.nih.gov/gene/?term=51491
NOP53	NOP53	NOP53 ribosome biogenesis factor	29997	8040.55780522062	https://www.ncbi.nlm.nih.gov/gene/?term=29997
NOP56	NOP56	NOP56 ribonucleoprotein	10528	4997.91073487085	https://www.ncbi.nlm.nih.gov/gene/?term=10528
NOS1	NOS1	nitric oxide synthase 1	4842	11.9275310877015	https://www.ncbi.nlm.nih.gov/gene/?term=4842
NOS2	NOS2	nitric oxide synthase 2	4843	22.7350113440961	https://www.ncbi.nlm.nih.gov/gene/?term=4843
NOTCH1	NOTCH1	notch receptor 1	4851	1573.54689204053	https://www.ncbi.nlm.nih.gov/gene/?term=4851
NOTCH2	NOTCH2	notch receptor 2	4853	3526.98931737826	https://www.ncbi.nlm.nih.gov/gene/?term=4853
NOTCH2NLC	NOTCH2NLC	notch 2 N-terminal like C	100996717	30.9371071680904	https://www.ncbi.nlm.nih.gov/gene/?term=100996717
NOTCH4	NOTCH4	notch receptor 4	4855	113.415631699424	https://www.ncbi.nlm.nih.gov/gene/?term=4855
NOVA2	NOVA2	NOVA alternative splicing regulator 2	4858	634.581022933095	https://www.ncbi.nlm.nih.gov/gene/?term=4858
NOX3	NOX3	NADPH oxidase 3	50508	19.0128297349664	https://www.ncbi.nlm.nih.gov/gene/?term=50508
NOX4	NOX4	NADPH oxidase 4	50507	39.5826108719977	https://www.ncbi.nlm.nih.gov/gene/?term=50507
NOX5	NOX5	NADPH oxidase 5	79400	23.839290221282	https://www.ncbi.nlm.nih.gov/gene/?term=79400
NOXA1	NOXA1	NADPH oxidase activator 1	10811	186.06227566954001	https://www.ncbi.nlm.nih.gov/gene/?term=10811
NPAS1	NPAS1	neuronal PAS domain protein 1	4861	121.503592693548	https://www.ncbi.nlm.nih.gov/gene/?term=4861
NPAS2	NPAS2	neuronal PAS domain protein 2	4862	869.731511192686	https://www.ncbi.nlm.nih.gov/gene/?term=4862
NPAS3	NPAS3	neuronal PAS domain protein 3	64067	44.6864062809111	https://www.ncbi.nlm.nih.gov/gene/?term=64067
NPAS4	NPAS4	neuronal PAS domain protein 4	266743	30.6225525012699	https://www.ncbi.nlm.nih.gov/gene/?term=266743
NPAT	NPAT	nuclear protein, coactivator of histone transcription	4863	569.779761303221	https://www.ncbi.nlm.nih.gov/gene/?term=4863
NPBWR2	NPBWR2	neuropeptides B and W receptor 2	2832	28.5577935335387	https://www.ncbi.nlm.nih.gov/gene/?term=2832
NPC1	NPC1	NPC intracellular cholesterol transporter 1	4864	3103.44306544787	https://www.ncbi.nlm.nih.gov/gene/?term=4864
NPC1L1	NPC1L1	NPC1 like intracellular cholesterol transporter 1	29881	47.9753823030007	https://www.ncbi.nlm.nih.gov/gene/?term=29881
NPC2	NPC2	NPC intracellular cholesterol transporter 2	10577	685.230355976469	https://www.ncbi.nlm.nih.gov/gene/?term=10577
NPEPL1	NPEPL1	aminopeptidase like 1	79716	267.814742273459	https://www.ncbi.nlm.nih.gov/gene/?term=79716
NPEPPS	NPEPPS	aminopeptidase puromycin sensitive	9520	2810.22986864983	https://www.ncbi.nlm.nih.gov/gene/?term=9520
NPFF	NPFF	neuropeptide FF-amide peptide precursor	8620	30.6215578110391	https://www.ncbi.nlm.nih.gov/gene/?term=8620
NPHP1	NPHP1	nephrocystin 1	4867	117.503952562142	https://www.ncbi.nlm.nih.gov/gene/?term=4867
NPHP3	NPHP3	nephrocystin 3	27031	433.366608131709	https://www.ncbi.nlm.nih.gov/gene/?term=27031
NPHS1	NPHS1	NPHS1, nephrin	4868	11.5251860560479	https://www.ncbi.nlm.nih.gov/gene/?term=4868
NPIPA2	NPIPA2	nuclear pore complex interacting protein family member A2	642799	2.25578162369112	https://www.ncbi.nlm.nih.gov/gene/?term=642799
NPIPA5	NPIPA5	nuclear pore complex interacting protein family member A5	100288332	136.032663853068	https://www.ncbi.nlm.nih.gov/gene/?term=100288332
NPIPB4	NPIPB4	nuclear pore complex interacting protein family member B4	440345	156.505474477787	https://www.ncbi.nlm.nih.gov/gene/?term=440345
NPIPB6	NPIPB6	nuclear pore complex interacting protein family member B6	728741	22.6487048220014	https://www.ncbi.nlm.nih.gov/gene/?term=728741
NPIPP1	NPIPP1	nuclear pore complex interacting protein pseudogene 1	100874381	273.327714251496	https://www.ncbi.nlm.nih.gov/gene/?term=100874381
NPLOC4	NPLOC4	NPL4 homolog, ubiquitin recognition factor	55666	5104.59123257757	https://www.ncbi.nlm.nih.gov/gene/?term=55666
NPM1P13	NPM1P13	nucleophosmin 1 pseudogene 13	10834	14.2294426087238	https://www.ncbi.nlm.nih.gov/gene/?term=10834
NPM1P9	NPM1P9	nucleophosmin 1 pseudogene 9	392428	12.3741587347292	https://www.ncbi.nlm.nih.gov/gene/?term=392428
NPM2	NPM2	nucleophosmin/nucleoplasmin 2	10361	4.66076008079444	https://www.ncbi.nlm.nih.gov/gene/?term=10361
NPPA	NPPA	natriuretic peptide A	4878	27.2725621324993	https://www.ncbi.nlm.nih.gov/gene/?term=4878
NPPC	NPPC	natriuretic peptide C	4880	10.7475910588319	https://www.ncbi.nlm.nih.gov/gene/?term=4880
NPR1	NPR1	natriuretic peptide receptor 1	4881	402.696037466412	https://www.ncbi.nlm.nih.gov/gene/?term=4881
NPR3	NPR3	natriuretic peptide receptor 3	4883	252.620943050725	https://www.ncbi.nlm.nih.gov/gene/?term=4883
NPTX2	NPTX2	neuronal pentraxin 2	4885	490.638879320501	https://www.ncbi.nlm.nih.gov/gene/?term=4885
NPTXR	NPTXR	neuronal pentraxin receptor	23467	2155.40885375208	https://www.ncbi.nlm.nih.gov/gene/?term=23467
NPW	NPW	neuropeptide W	283869	195.107556939306	https://www.ncbi.nlm.nih.gov/gene/?term=283869
NPY	NPY	neuropeptide Y	4852	2591.13514693921	https://www.ncbi.nlm.nih.gov/gene/?term=4852
NPY2R	NPY2R	neuropeptide Y receptor Y2	4887	365.930888549556	https://www.ncbi.nlm.nih.gov/gene/?term=4887
NQO1	NQO1	NAD(P)H quinone dehydrogenase 1	1728	2397.43530756538	https://www.ncbi.nlm.nih.gov/gene/?term=1728
NQO2	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2	4835	542.192993800489	https://www.ncbi.nlm.nih.gov/gene/?term=4835
NR0B2	NR0B2	nuclear receptor subfamily 0 group B member 2	8431	4.04939297700438	https://www.ncbi.nlm.nih.gov/gene/?term=8431
NR1D1	NR1D1	nuclear receptor subfamily 1 group D member 1	9572	314.86053960824	https://www.ncbi.nlm.nih.gov/gene/?term=9572
NR1D2	NR1D2	nuclear receptor subfamily 1 group D member 2	9975	1078.25604737572	https://www.ncbi.nlm.nih.gov/gene/?term=9975
NR1H2	NR1H2	nuclear receptor subfamily 1 group H member 2	7376	2003.76479519473	https://www.ncbi.nlm.nih.gov/gene/?term=7376
NR1H3	NR1H3	nuclear receptor subfamily 1 group H member 3	10062	442.109187738896	https://www.ncbi.nlm.nih.gov/gene/?term=10062
NR1H4	NR1H4	nuclear receptor subfamily 1 group H member 4	9971	2.1548001127319	https://www.ncbi.nlm.nih.gov/gene/?term=9971
NR1I3	NR1I3	nuclear receptor subfamily 1 group I member 3	9970	28.5971989795016	https://www.ncbi.nlm.nih.gov/gene/?term=9970
NR2E1	NR2E1	nuclear receptor subfamily 2 group E member 1	7101	4.26943952891826	https://www.ncbi.nlm.nih.gov/gene/?term=7101
NR2F2-AS1	NR2F2-AS1	NR2F2 antisense RNA 1	644192	44.1053093308821	https://www.ncbi.nlm.nih.gov/gene/?term=644192
NR3C1	NR3C1	nuclear receptor subfamily 3 group C member 1	2908	794.815004036575	https://www.ncbi.nlm.nih.gov/gene/?term=2908
NR4A1	NR4A1	nuclear receptor subfamily 4 group A member 1	3164	887.674264827566	https://www.ncbi.nlm.nih.gov/gene/?term=3164
NR4A2	NR4A2	nuclear receptor subfamily 4 group A member 2	4929	283.475082401541	https://www.ncbi.nlm.nih.gov/gene/?term=4929
NR5A2	NR5A2	nuclear receptor subfamily 5 group A member 2	2494	37.8890512258686	https://www.ncbi.nlm.nih.gov/gene/?term=2494
NRARP	NRARP	NOTCH regulated ankyrin repeat protein	441478	366.895085028373	https://www.ncbi.nlm.nih.gov/gene/?term=441478
NRBP2	NRBP2	nuclear receptor binding protein 2	340371	1787.4361716137	https://www.ncbi.nlm.nih.gov/gene/?term=340371
NRCAM	NRCAM	neuronal cell adhesion molecule	4897	9309.57226543865	https://www.ncbi.nlm.nih.gov/gene/?term=4897
NRDC	NRDC	nardilysin convertase	4898	3190.5878384731	https://www.ncbi.nlm.nih.gov/gene/?term=4898
NREP	NREP	neuronal regeneration related protein	9315	423.217474974619	https://www.ncbi.nlm.nih.gov/gene/?term=9315
NRG2	NRG2	neuregulin 2	9542	408.119275257637	https://www.ncbi.nlm.nih.gov/gene/?term=9542
NRG3	NRG3	neuregulin 3	10718	24.8390722628202	https://www.ncbi.nlm.nih.gov/gene/?term=10718
NRIP1	NRIP1	nuclear receptor interacting protein 1	8204	429.289393004806	https://www.ncbi.nlm.nih.gov/gene/?term=8204
NRIP2	NRIP2	nuclear receptor interacting protein 2	83714	81.5913763946513	https://www.ncbi.nlm.nih.gov/gene/?term=83714
NRIP3	NRIP3	nuclear receptor interacting protein 3	56675	131.506669497118	https://www.ncbi.nlm.nih.gov/gene/?term=56675
NRK	NRK	Nik related kinase	203447	12.520542495531	https://www.ncbi.nlm.nih.gov/gene/?term=203447
NRL	NRL	neural retina leucine zipper	4901	64.1103987336323	https://www.ncbi.nlm.nih.gov/gene/?term=4901
NRP1	NRP1	neuropilin 1	8829	5565.29946580246	https://www.ncbi.nlm.nih.gov/gene/?term=8829
NRP2	NRP2	neuropilin 2	8828	6277.72437250448	https://www.ncbi.nlm.nih.gov/gene/?term=8828
NRROS	NRROS	negative regulator of reactive oxygen species	375387	145.294775474509	https://www.ncbi.nlm.nih.gov/gene/?term=375387
NRSN1	NRSN1	neurensin 1	140767	513.770994818011	https://www.ncbi.nlm.nih.gov/gene/?term=140767
NRTN	NRTN	neurturin	4902	312.599815816853	https://www.ncbi.nlm.nih.gov/gene/?term=4902
NRXN1	NRXN1	neurexin 1	9378	265.444631723084	https://www.ncbi.nlm.nih.gov/gene/?term=9378
NRXN2	NRXN2	neurexin 2	9379	674.400201054073	https://www.ncbi.nlm.nih.gov/gene/?term=9379
NSD1	NSD1	nuclear receptor binding SET domain protein 1	64324	1962.39022217362	https://www.ncbi.nlm.nih.gov/gene/?term=64324
NSDHL	NSDHL	NAD(P) dependent steroid dehydrogenase-like	50814	781.797703492905	https://www.ncbi.nlm.nih.gov/gene/?term=50814
NSF	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	4905	941.447521156672	https://www.ncbi.nlm.nih.gov/gene/?term=4905
NSFL1C	NSFL1C	NSFL1 cofactor	55968	1290.58274112404	https://www.ncbi.nlm.nih.gov/gene/?term=55968
NSG1	NSG1	neuronal vesicle trafficking associated 1	27065	1119.96583354987	https://www.ncbi.nlm.nih.gov/gene/?term=27065
NSG2	NSG2	neuronal vesicle trafficking associated 2	51617	3963.10290272591	https://www.ncbi.nlm.nih.gov/gene/?term=51617
NSL1	NSL1	NSL1, MIS12 kinetochore complex component	25936	850.676372625276	https://www.ncbi.nlm.nih.gov/gene/?term=25936
NSMAF	NSMAF	neutral sphingomyelinase activation associated factor	8439	1359.33691269322	https://www.ncbi.nlm.nih.gov/gene/?term=8439
NSMCE1-DT	NSMCE1-DT	NSMCE1 divergent transcript	400512	17.9150830305721	https://www.ncbi.nlm.nih.gov/gene/?term=400512
NSMCE3	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component	56160	632.683035426472	https://www.ncbi.nlm.nih.gov/gene/?term=56160
NSMF	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor	26012	7964.87302247496	https://www.ncbi.nlm.nih.gov/gene/?term=26012
NSRP1	NSRP1	nuclear speckle splicing regulatory protein 1	84081	673.423548541614	https://www.ncbi.nlm.nih.gov/gene/?term=84081
NSRP1P1	NSRP1P1	nuclear speckle splicing regulatory protein 1 pseudogene 1	100420557	1.05472402496943	https://www.ncbi.nlm.nih.gov/gene/?term=100420557
NSUN3	NSUN3	NOP2/Sun RNA methyltransferase family member 3	63899	325.608830425113	https://www.ncbi.nlm.nih.gov/gene/?term=63899
NSUN4	NSUN4	NOP2/Sun RNA methyltransferase family member 4	387338	700.418288190736	https://www.ncbi.nlm.nih.gov/gene/?term=387338
NSUN5P2	NSUN5P2	NOP2/Sun RNA methyltransferase family member 5 pseudogene 2	260294	137.906192279683	https://www.ncbi.nlm.nih.gov/gene/?term=260294
NSUN6	NSUN6	NOP2/Sun RNA methyltransferase family member 6	221078	331.884984673731	https://www.ncbi.nlm.nih.gov/gene/?term=221078
NSUN7	NSUN7	NOP2/Sun RNA methyltransferase family member 7	79730	52.9319286127603	https://www.ncbi.nlm.nih.gov/gene/?term=79730
NT5C1A	NT5C1A	5'-nucleotidase, cytosolic IA	84618	1252.30603464953	https://www.ncbi.nlm.nih.gov/gene/?term=84618
NT5C2	NT5C2	5'-nucleotidase, cytosolic II	22978	784.329581409077	https://www.ncbi.nlm.nih.gov/gene/?term=22978
NT5C3A	NT5C3A	5'-nucleotidase, cytosolic IIIA	51251	712.744648075133	https://www.ncbi.nlm.nih.gov/gene/?term=51251
NT5C3B	NT5C3B	5'-nucleotidase, cytosolic IIIB	115024	2106.45515411961	https://www.ncbi.nlm.nih.gov/gene/?term=115024
NT5DC2	NT5DC2	5'-nucleotidase domain containing 2	64943	8787.56635171345	https://www.ncbi.nlm.nih.gov/gene/?term=64943
NT5DC3	NT5DC3	5'-nucleotidase domain containing 3	51559	401.975035263559	https://www.ncbi.nlm.nih.gov/gene/?term=51559
NT5DC4	NT5DC4	5'-nucleotidase domain containing 4	284958	14.1359158034688	https://www.ncbi.nlm.nih.gov/gene/?term=284958
NT5E	NT5E	5'-nucleotidase ecto	4907	4856.17135607909	https://www.ncbi.nlm.nih.gov/gene/?term=4907
NT5M	NT5M	5',3'-nucleotidase, mitochondrial	56953	353.496268530728	https://www.ncbi.nlm.nih.gov/gene/?term=56953
NTAN1P2	NTAN1P2	N-terminal asparagine amidase pseudogene 2	100420307	12.363086218884	https://www.ncbi.nlm.nih.gov/gene/?term=100420307
NTF3	NTF3	neurotrophin 3	4908	1.29894362719901	https://www.ncbi.nlm.nih.gov/gene/?term=4908
NTF4	NTF4	neurotrophin 4	4909	10.4637261427428	https://www.ncbi.nlm.nih.gov/gene/?term=4909
NTHL1	NTHL1	nth like DNA glycosylase 1	4913	822.853990699041	https://www.ncbi.nlm.nih.gov/gene/?term=4913
NTM	NTM	neurotrimin	50863	33.0381295764248	https://www.ncbi.nlm.nih.gov/gene/?term=50863
NTN3	NTN3	netrin 3	4917	150.675904238795	https://www.ncbi.nlm.nih.gov/gene/?term=4917
NTN4	NTN4	netrin 4	59277	673.23448997099	https://www.ncbi.nlm.nih.gov/gene/?term=59277
NTN5	NTN5	netrin 5	126147	83.8454324783526	https://www.ncbi.nlm.nih.gov/gene/?term=126147
NTNG1	NTNG1	netrin G1	22854	182.794639484019	https://www.ncbi.nlm.nih.gov/gene/?term=22854
NTNG2	NTNG2	netrin G2	84628	642.776565651019	https://www.ncbi.nlm.nih.gov/gene/?term=84628
NTRK1	NTRK1	neurotrophic receptor tyrosine kinase 1	4914	679.838247163952	https://www.ncbi.nlm.nih.gov/gene/?term=4914
NTRK2	NTRK2	neurotrophic receptor tyrosine kinase 2	4915	11.8166566477557	https://www.ncbi.nlm.nih.gov/gene/?term=4915
NTSR1	NTSR1	neurotensin receptor 1	4923	145.278534498009	https://www.ncbi.nlm.nih.gov/gene/?term=4923
NUAK1	NUAK1	NUAK family kinase 1	9891	216.420149816855	https://www.ncbi.nlm.nih.gov/gene/?term=9891
NUAK2	NUAK2	NUAK family kinase 2	81788	285.676173393305	https://www.ncbi.nlm.nih.gov/gene/?term=81788
NUB1	NUB1	negative regulator of ubiquitin like proteins 1	51667	1831.69407633503	https://www.ncbi.nlm.nih.gov/gene/?term=51667
NUBP1	NUBP1	nucleotide binding protein 1	4682	190.033697811011	https://www.ncbi.nlm.nih.gov/gene/?term=4682
NUBP2	NUBP2	nucleotide binding protein 2	10101	3201.11758465193	https://www.ncbi.nlm.nih.gov/gene/?term=10101
NUCB1	NUCB1	nucleobindin 1	4924	9256.37058378056	https://www.ncbi.nlm.nih.gov/gene/?term=4924
NUCB2	NUCB2	nucleobindin 2	4925	1786.64261934778	https://www.ncbi.nlm.nih.gov/gene/?term=4925
NUDT10	NUDT10	nudix hydrolase 10	170685	56.1374436501566	https://www.ncbi.nlm.nih.gov/gene/?term=170685
NUDT11	NUDT11	nudix hydrolase 11	55190	288.633274098808	https://www.ncbi.nlm.nih.gov/gene/?term=55190
